enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_CRNAT_6_2E_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_2E	FAcoa_hs_6_2E_c + crn_c --> FAcrn_hs_6_2E_c + coa_c
enzyme_CRNAT_6_2E_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_6_2E	FAcoa_hs_6_2E_c + crn_c <-- FAcrn_hs_6_2E_c + coa_c
enzyme_CRNAT_6_2E_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_2E	FAcoa_hs_6_2E_c + crn_c <-- FAcrn_hs_6_2E_c + coa_c
enzyme_CRNAT_6_3OH_S_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_6_3OH_S	FAcoa_hs_6_3OH__S_c + crn_c --> FAcrn_hs_6_3OH__S_c + coa_c
enzyme_CRNAT_6_3OH_S_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_3OH_S	FAcoa_hs_6_3OH__S_c + crn_c --> FAcrn_hs_6_3OH__S_c + coa_c
enzyme_CRNAT_6_3OH_S_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_6_3OH_S	FAcoa_hs_6_3OH__S_c + crn_c <-- FAcrn_hs_6_3OH__S_c + coa_c
enzyme_CRNAT_6_3OH_S_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_3OH_S	FAcoa_hs_6_3OH__S_c + crn_c <-- FAcrn_hs_6_3OH__S_c + coa_c
enzyme_CRNAT_6_DC_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_6_DC	FAcoa_6_DC_c + crn_c --> FAcrn_6_DC_c + coa_c
enzyme_CRNAT_6_DC_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_DC	FAcoa_6_DC_c + crn_c --> FAcrn_6_DC_c + coa_c
enzyme_CRNAT_6_DC_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_6_DC	FAcoa_6_DC_c + crn_c <-- FAcrn_6_DC_c + coa_c
enzyme_CRNAT_6_DC_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_6_DC	FAcoa_6_DC_c + crn_c <-- FAcrn_6_DC_c + coa_c
enzyme_CRNAT_7_0_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_0	FAcoa_hs_7_0_c + crn_c --> FAcrn_hs_7_0_c + coa_c
enzyme_CRNAT_7_0_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_0	FAcoa_hs_7_0_c + crn_c --> FAcrn_hs_7_0_c + coa_c
enzyme_CRNAT_7_0_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_0	FAcoa_hs_7_0_c + crn_c <-- FAcrn_hs_7_0_c + coa_c
enzyme_CRNAT_7_0_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_0	FAcoa_hs_7_0_c + crn_c <-- FAcrn_hs_7_0_c + coa_c
enzyme_CRNAT_7_3OH_S_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_3OH_S	FAcoa_hs_7_3OH__S_c + crn_c --> FAcrn_hs_7_3OH__S_c + coa_c
enzyme_CRNAT_7_3OH_S_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_3OH_S	FAcoa_hs_7_3OH__S_c + crn_c --> FAcrn_hs_7_3OH__S_c + coa_c
enzyme_CRNAT_7_3OH_S_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_3OH_S	FAcoa_hs_7_3OH__S_c + crn_c <-- FAcrn_hs_7_3OH__S_c + coa_c
enzyme_CRNAT_7_3OH_S_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_3OH_S	FAcoa_hs_7_3OH__S_c + crn_c <-- FAcrn_hs_7_3OH__S_c + coa_c
enzyme_CRNAT_7_DC_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_DC	FAcoa_7_DC_c + crn_c --> FAcrn_7_DC_c + coa_c
enzyme_CRNAT_7_DC_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_DC	FAcoa_7_DC_c + crn_c --> FAcrn_7_DC_c + coa_c
enzyme_CRNAT_7_DC_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_7_DC	FAcoa_7_DC_c + crn_c <-- FAcrn_7_DC_c + coa_c
enzyme_CRNAT_7_DC_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_7_DC	FAcoa_7_DC_c + crn_c <-- FAcrn_7_DC_c + coa_c
enzyme_CRNAT_8_0_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_0	FAcoa_hs_8_0_c + crn_c --> FAcrn_hs_8_0_c + coa_c
enzyme_CRNAT_8_0_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_0	FAcoa_hs_8_0_c + crn_c --> FAcrn_hs_8_0_c + coa_c
enzyme_CRNAT_8_0_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_0	FAcoa_hs_8_0_c + crn_c <-- FAcrn_hs_8_0_c + coa_c
enzyme_CRNAT_8_0_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_0	FAcoa_hs_8_0_c + crn_c <-- FAcrn_hs_8_0_c + coa_c
enzyme_CRNAT_8_2E_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_2E	FAcoa_hs_8_2E_c + crn_c --> FAcrn_hs_8_2E_c + coa_c
enzyme_CRNAT_8_2E_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_2E	FAcoa_hs_8_2E_c + crn_c --> FAcrn_hs_8_2E_c + coa_c
enzyme_CRNAT_8_2E_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_2E	FAcoa_hs_8_2E_c + crn_c <-- FAcrn_hs_8_2E_c + coa_c
enzyme_CRNAT_8_2E_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_2E	FAcoa_hs_8_2E_c + crn_c <-- FAcrn_hs_8_2E_c + coa_c
enzyme_CRNAT_8_3OH_S_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_3OH_S	FAcoa_hs_8_3OH__S_c + crn_c --> FAcrn_hs_8_3OH__S_c + coa_c
enzyme_CRNAT_8_3OH_S_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_3OH_S	FAcoa_hs_8_3OH__S_c + crn_c --> FAcrn_hs_8_3OH__S_c + coa_c
enzyme_CRNAT_8_3OH_S_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_3OH_S	FAcoa_hs_8_3OH__S_c + crn_c <-- FAcrn_hs_8_3OH__S_c + coa_c
enzyme_CRNAT_8_3OH_S_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_3OH_S	FAcoa_hs_8_3OH__S_c + crn_c <-- FAcrn_hs_8_3OH__S_c + coa_c
enzyme_CRNAT_8_DC_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_DC	FAcoa_8_DC_c + crn_c --> FAcrn_8_DC_c + coa_c
enzyme_CRNAT_8_DC_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_DC	FAcoa_8_DC_c + crn_c --> FAcrn_8_DC_c + coa_c
enzyme_CRNAT_8_DC_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_8_DC	FAcoa_8_DC_c + crn_c <-- FAcrn_8_DC_c + coa_c
enzyme_CRNAT_8_DC_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_8_DC	FAcoa_8_DC_c + crn_c <-- FAcrn_8_DC_c + coa_c
enzyme_CRNAT_9_0_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_9_0	FAcoa_hs_9_0_c + crn_c --> FAcrn_hs_9_0_c + coa_c
enzyme_CRNAT_9_0_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_9_0	FAcoa_hs_9_0_c + crn_c --> FAcrn_hs_9_0_c + coa_c
enzyme_CRNAT_9_0_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_9_0	FAcoa_hs_9_0_c + crn_c <-- FAcrn_hs_9_0_c + coa_c
enzyme_CRNAT_9_0_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_9_0	FAcoa_hs_9_0_c + crn_c <-- FAcrn_hs_9_0_c + coa_c
enzyme_CRNAT_9_3OH_S_fwd	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_9_3OH_S	FAcoa_hs_9_3OH__S_c + crn_c --> FAcrn_hs_9_3OH__S_c + coa_c
enzyme_CRNAT_9_3OH_S_fwd	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_9_3OH_S	FAcoa_hs_9_3OH__S_c + crn_c --> FAcrn_hs_9_3OH__S_c + coa_c
enzyme_CRNAT_9_3OH_S_rev	cplx_HOMOHEXAMER_CPT1A	749015.5023922618	pc	CRNAT_9_3OH_S	FAcoa_hs_9_3OH__S_c + crn_c <-- FAcrn_hs_9_3OH__S_c + coa_c
enzyme_CRNAT_9_3OH_S_rev	cplx_HOMOTRIMER_CPT1A	445367.2823461076	pc	CRNAT_9_3OH_S	FAcoa_hs_9_3OH__S_c + crn_c <-- FAcrn_hs_9_3OH__S_c + coa_c
enzyme_CRNt_fwd	cplx_MONOMER_SLC16A9	138381.7270125563	pc	CRNt	crn_c --> crn_e
enzyme_CRNt_fwd	cplx_MONOMER_SLC22A16	154485.42482006436	pc	CRNt	crn_c --> crn_e
enzyme_CRNt_rev	cplx_MONOMER_SLC16A9	138381.7270125563	pc	CRNt	crn_c <-- crn_e
enzyme_CRNt_rev	cplx_MONOMER_SLC22A16	154485.42482006436	pc	CRNt	crn_c <-- crn_e
enzyme_CRNtuNa_fwd	cplx_MONOMER_SLC22A16	154485.42482006436	pc	CRNtuNa	crn_e + na1_e --> crn_c + na1_c
enzyme_CRNtuNa_fwd	cplx_MONOMER_SLC22A4	150045.8987409531	pc	CRNtuNa	crn_e + na1_e --> crn_c + na1_c
enzyme_CRNtuNa_rev	cplx_MONOMER_SLC22A16	0	pc	CRNtuNa	crn_e + na1_e <-- crn_c + na1_c
enzyme_CRNtuNa_rev	cplx_MONOMER_SLC22A4	0	pc	CRNtuNa	crn_e + na1_e <-- crn_c + na1_c
enzyme_CRTNP_fwd	cplx_HOMODIMER_ALPL	237400.08697146625	pc	CRTNP	pcreat_c --> crtn_c + pi_c
enzyme_CRTNP_rev	cplx_HOMODIMER_ALPL	0	pc	CRTNP	pcreat_c <-- crtn_c + pi_c
enzyme_CRTNPe_fwd	cplx_HOMODIMER_ALPL	237400.08697146625	pc	CRTNPe	pcreat_e --> crtn_e + pi_e
enzyme_CRTNPe_rev	cplx_HOMODIMER_ALPL	0	pc	CRTNPe	pcreat_e <-- crtn_e + pi_e
enzyme_CRTNt_fwd	cplx_MONOMER_SLC22A7	146169.93197549426	pc	CRTNt	crtn_c --> crtn_e
enzyme_CRTNt_rev	cplx_MONOMER_SLC22A7	146169.93197549426	pc	CRTNt	crtn_c <-- crtn_e
enzyme_CRTSLRy_fwd	cplx_MONOMER_CBR1	87707.24022931617	pc	CRTSLRy	crtsl_c + h_c + nadph_c --> 20bdhcrtsl_c + nadp_c
enzyme_CRTSLRy_rev	cplx_MONOMER_CBR1	0	pc	CRTSLRy	crtsl_c + h_c + nadph_c <-- 20bdhcrtsl_c + nadp_c
enzyme_CRTSTRNRy_fwd	cplx_MONOMER_CBR1	87707.24022931617	pc	CRTSTRNRy	crtstrn_c + h_c + nadph_c --> 20bdhcrtstrn_c + nadp_c
enzyme_CRTSTRNRy_rev	cplx_MONOMER_CBR1	0	pc	CRTSTRNRy	crtstrn_c + h_c + nadph_c <-- 20bdhcrtstrn_c + nadp_c
enzyme_CTPS1_fwd	cplx_HOMOTETRAMER_CTPS1	447362.4846917154	pc	CTPS1	atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c
enzyme_CTPS1_fwd	cplx_HOMOTETRAMER_CTPS2	442287.13886440924	pc	CTPS1	atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2.0 h_c + pi_c
enzyme_CTPS1_rev	cplx_HOMOTETRAMER_CTPS1	0	pc	CTPS1	atp_c + nh4_c + utp_c <-- adp_c + ctp_c + 2.0 h_c + pi_c
enzyme_CTPS1_rev	cplx_HOMOTETRAMER_CTPS2	0	pc	CTPS1	atp_c + nh4_c + utp_c <-- adp_c + ctp_c + 2.0 h_c + pi_c
enzyme_CTPS2_fwd	cplx_HOMOTETRAMER_CTPS1	447362.4846917154	pc	CTPS2	atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
enzyme_CTPS2_fwd	cplx_HOMOTETRAMER_CTPS2	442287.13886440924	pc	CTPS2	atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
enzyme_CTPS2_rev	cplx_HOMOTETRAMER_CTPS1	0	pc	CTPS2	atp_c + gln__L_c + h2o_c + utp_c <-- adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
enzyme_CTPS2_rev	cplx_HOMOTETRAMER_CTPS2	0	pc	CTPS2	atp_c + gln__L_c + h2o_c + utp_c <-- adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c
enzyme_CU1ABCte_fwd	cplx_MONOMER_ATP7A	309711.4114413371	pc	CU1ABCte	atp_c + cu1_c + h2o_c --> adp_c + cu1_e + h_c + pi_c
enzyme_CU1ABCte_fwd	cplx_MONOMER_ATP7B	300993.19837329036	pc	CU1ABCte	atp_c + cu1_c + h2o_c --> adp_c + cu1_e + h_c + pi_c
enzyme_CU1ABCte_rev	cplx_MONOMER_ATP7A	0	pc	CU1ABCte	atp_c + cu1_c + h2o_c <-- adp_c + cu1_e + h_c + pi_c
enzyme_CU1ABCte_rev	cplx_MONOMER_ATP7B	0	pc	CU1ABCte	atp_c + cu1_c + h2o_c <-- adp_c + cu1_e + h_c + pi_c
enzyme_CU1tec_fwd	cplx_HOMOTRIMER_SLC31A1	152058.19295591742	pc	CU1tec	cu1_e --> cu1_c
enzyme_CU1tec_rev	cplx_HOMOTRIMER_SLC31A1	0	pc	CU1tec	cu1_e <-- cu1_c
enzyme_CU2RD_fwd	cplx_HOMODIMER_STEAP3	228996.6484010133	pc	CU2RD	2.0 cu2_c + nadph_c --> 2.0 cu1_c + h_c + nadp_c
enzyme_CU2RD_rev	cplx_HOMODIMER_STEAP3	0	pc	CU2RD	2.0 cu2_c + nadph_c <-- 2.0 cu1_c + h_c + nadp_c
enzyme_CYSADMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSADMARGNaEx	admarg__L_c + cys__L_e + na1_e --> admarg__L_e + cys__L_c + na1_c
enzyme_CYSADMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSADMARGNaEx	admarg__L_c + cys__L_e + na1_e <-- admarg__L_e + cys__L_c + na1_c
enzyme_CYSALANaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	CYSALANaEx	ala__L_c + cys__L_e + na1_e --> ala__L_e + cys__L_c + na1_c
enzyme_CYSALANaEx_fwd	cplx_HOMOTRIMER_SLC1A5	318796.59902394447	pc	CYSALANaEx	ala__L_c + cys__L_e + na1_e --> ala__L_e + cys__L_c + na1_c
enzyme_CYSALANaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	CYSALANaEx	ala__L_c + cys__L_e + na1_e <-- ala__L_e + cys__L_c + na1_c
enzyme_CYSALANaEx_rev	cplx_HOMOTRIMER_SLC1A5	0	pc	CYSALANaEx	ala__L_c + cys__L_e + na1_e <-- ala__L_e + cys__L_c + na1_c
enzyme_CYSAMO_fwd	cplx_MONOMER_ADO	86332.63426099799	pc	CYSAMO	cysam_c + o2_c --> h_c + hyptaur_c
enzyme_CYSAMO_rev	cplx_MONOMER_ADO	0	pc	CYSAMO	cysam_c + o2_c <-- h_c + hyptaur_c
enzyme_CYSARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSARGNaEx	arg__L_c + cys__L_e + na1_e --> arg__L_e + cys__L_c + na1_c
enzyme_CYSARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSARGNaEx	arg__L_c + cys__L_e + na1_e <-- arg__L_e + cys__L_c + na1_c
enzyme_CYSCITRNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSCITRNaEx	citr__L_c + cys__L_e + na1_e --> citr__L_e + cys__L_c + na1_c
enzyme_CYSCITRNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSCITRNaEx	citr__L_c + cys__L_e + na1_e <-- citr__L_e + cys__L_c + na1_c
enzyme_CYSGLNex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSGLNex	cys__L_c + gln__L_e --> cys__L_e + gln__L_c
enzyme_CYSGLNex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSGLNex	cys__L_c + gln__L_e <-- cys__L_e + gln__L_c
enzyme_CYSGLYex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSGLYex	cys__L_c + gly_e --> cys__L_e + gly_c
enzyme_CYSGLYex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSGLYex	cys__L_c + gly_e <-- cys__L_e + gly_c
enzyme_CYSIL2_fwd	cplx_HOMODIMER_KYAT1	207454.50789043272	pc	CYSIL2	cysi__L_c --> 2amac_c + thcys_c
enzyme_CYSIL2_fwd	cplx_HOMOTETRAMER_CTH	330322.85364453733	pc	CYSIL2	cysi__L_c --> 2amac_c + thcys_c
enzyme_CYSIL2_rev	cplx_HOMODIMER_KYAT1	0	pc	CYSIL2	cysi__L_c <-- 2amac_c + thcys_c
enzyme_CYSIL2_rev	cplx_HOMOTETRAMER_CTH	0	pc	CYSIL2	cysi__L_c <-- 2amac_c + thcys_c
enzyme_CYSILEex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSILEex	cys__L_c + ile__L_e --> cys__L_e + ile__L_c
enzyme_CYSILEex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSILEex	cys__L_c + ile__L_e <-- cys__L_e + ile__L_c
enzyme_CYSIt_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSIt	cysi__L_c --> cysi__L_e
enzyme_CYSIt_fwd	cplx_MONOMER_SLC43A1	148819.9813385878	pc	CYSIt	cysi__L_c --> cysi__L_e
enzyme_CYSIt_fwd	cplx_MONOMER_SLC43A2	151123.48266844143	pc	CYSIt	cysi__L_c --> cysi__L_e
enzyme_CYSIt_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSIt	cysi__L_c <-- cysi__L_e
enzyme_CYSIt_rev	cplx_MONOMER_SLC43A1	148819.9813385878	pc	CYSIt	cysi__L_c <-- cysi__L_e
enzyme_CYSIt_rev	cplx_MONOMER_SLC43A2	151123.48266844143	pc	CYSIt	cysi__L_c <-- cysi__L_e
enzyme_CYSL2_fwd	cplx_HOMODIMER_KYAT1	207454.50789043272	pc	CYSL2	cys__L_c --> 2amac_c + h_c + sh1_c
enzyme_CYSL2_fwd	cplx_HOMOTETRAMER_CTH	330322.85364453733	pc	CYSL2	cys__L_c --> 2amac_c + h_c + sh1_c
enzyme_CYSL2_rev	cplx_HOMODIMER_KYAT1	0	pc	CYSL2	cys__L_c <-- 2amac_c + h_c + sh1_c
enzyme_CYSL2_rev	cplx_HOMOTETRAMER_CTH	0	pc	CYSL2	cys__L_c <-- 2amac_c + h_c + sh1_c
enzyme_CYSLNET_fwd	cplx_HOMODIMER_KYAT1	207454.50789043272	pc	CYSLNET	cys__L_c + h2o_c --> h_c + nh4_c + pyr_c + sh1_c
enzyme_CYSLNET_fwd	cplx_HOMOTETRAMER_CTH	330322.85364453733	pc	CYSLNET	cys__L_c + h2o_c --> h_c + nh4_c + pyr_c + sh1_c
enzyme_CYSLNET_rev	cplx_HOMODIMER_KYAT1	0	pc	CYSLNET	cys__L_c + h2o_c <-- h_c + nh4_c + pyr_c + sh1_c
enzyme_CYSLNET_rev	cplx_HOMOTETRAMER_CTH	0	pc	CYSLNET	cys__L_c + h2o_c <-- h_c + nh4_c + pyr_c + sh1_c
enzyme_CYSLYSNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSLYSNaEx	cys__L_e + lys__L_c + na1_e --> cys__L_c + lys__L_e + na1_c
enzyme_CYSLYSNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSLYSNaEx	cys__L_e + lys__L_c + na1_e <-- cys__L_c + lys__L_e + na1_c
enzyme_CYSMETex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSMETex	cys__L_c + met__L_e --> cys__L_e + met__L_c
enzyme_CYSMETex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSMETex	cys__L_c + met__L_e <-- cys__L_e + met__L_c
enzyme_CYSMMARGNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSMMARGNaEx	cys__L_e + mmarg__L_c + na1_e --> cys__L_c + mmarg__L_e + na1_c
enzyme_CYSMMARGNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSMMARGNaEx	cys__L_e + mmarg__L_c + na1_e <-- cys__L_c + mmarg__L_e + na1_c
enzyme_CYSORNNaEx_fwd	cplx_HETERODIMER_SLC7A6_SLC3A2	253076.56670527544	pc	CYSORNNaEx	na1_e + orn__L_c + pro__L_e --> na1_c + orn__L_e + pro__L_c
enzyme_CYSORNNaEx_rev	cplx_HETERODIMER_SLC7A6_SLC3A2	0	pc	CYSORNNaEx	na1_e + orn__L_c + pro__L_e <-- na1_c + orn__L_e + pro__L_c
enzyme_CYSPHEex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSPHEex	cys__L_c + phe__L_e --> cys__L_e + phe__L_c
enzyme_CYSPHEex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSPHEex	cys__L_c + phe__L_e <-- cys__L_e + phe__L_c
enzyme_CYSPROex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSPROex	cys__L_c + pro__L_e --> cys__L_e + pro__L_c
enzyme_CYSPROex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSPROex	cys__L_c + pro__L_e <-- cys__L_e + pro__L_c
enzyme_CYSSERNaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	CYSSERNaEx	cys__L_e + na1_e + ser__L_c --> cys__L_c + na1_c + ser__L_e
enzyme_CYSSERNaEx_fwd	cplx_HOMOTRIMER_SLC1A5	318796.59902394447	pc	CYSSERNaEx	cys__L_e + na1_e + ser__L_c --> cys__L_c + na1_c + ser__L_e
enzyme_CYSSERNaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	CYSSERNaEx	cys__L_e + na1_e + ser__L_c <-- cys__L_c + na1_c + ser__L_e
enzyme_CYSSERNaEx_rev	cplx_HOMOTRIMER_SLC1A5	0	pc	CYSSERNaEx	cys__L_e + na1_e + ser__L_c <-- cys__L_c + na1_c + ser__L_e
enzyme_CYSSERex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSSERex	cys__L_c + ser__L_e --> cys__L_e + ser__L_c
enzyme_CYSSERex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSSERex	cys__L_c + ser__L_e <-- cys__L_e + ser__L_c
enzyme_CYSTA_fwd	cplx_HOMODIMER_GOT1	202157.89530755836	pc	CYSTA	akg_c + cys__L_c --> glu__L_c + mercppyr_c
enzyme_CYSTA_fwd	cplx_HOMODIMER_GOT2	206347.57457481435	pc	CYSTA	akg_c + cys__L_c --> glu__L_c + mercppyr_c
enzyme_CYSTA_rev	cplx_HOMODIMER_GOT1	202157.89530755836	pc	CYSTA	akg_c + cys__L_c <-- glu__L_c + mercppyr_c
enzyme_CYSTA_rev	cplx_HOMODIMER_GOT2	206347.57457481435	pc	CYSTA	akg_c + cys__L_c <-- glu__L_c + mercppyr_c
enzyme_CYSTHRNaEx_fwd	cplx_HOMOTRIMER_SLC1A4	315104.2261522261	pc	CYSTHRNaEx	cys__L_e + na1_e + thr__L_c --> cys__L_c + na1_c + thr__L_e
enzyme_CYSTHRNaEx_fwd	cplx_HOMOTRIMER_SLC1A5	318796.59902394447	pc	CYSTHRNaEx	cys__L_e + na1_e + thr__L_c --> cys__L_c + na1_c + thr__L_e
enzyme_CYSTHRNaEx_rev	cplx_HOMOTRIMER_SLC1A4	0	pc	CYSTHRNaEx	cys__L_e + na1_e + thr__L_c <-- cys__L_c + na1_c + thr__L_e
enzyme_CYSTHRNaEx_rev	cplx_HOMOTRIMER_SLC1A5	0	pc	CYSTHRNaEx	cys__L_e + na1_e + thr__L_c <-- cys__L_c + na1_c + thr__L_e
enzyme_CYSTHRex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSTHRex	cys__L_c + thr__L_e --> cys__L_e + thr__L_c
enzyme_CYSTHRex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2	250319.69764665584	pc	CYSTHRex	cys__L_c + thr__L_e <-- cys__L_e + thr__L_c
enzyme_CYSTL1_fwd	cplx_HOMOTETRAMER_CTH	330322.85364453733	pc	CYSTL1	cyst__L_c --> 2abuten_c + cys__L_c
enzyme_CYSTL1_rev	cplx_HOMOTETRAMER_CTH	0	pc	CYSTL1	cyst__L_c <-- 2abuten_c + cys__L_c
enzyme_CYSTL2_fwd	cplx_HOMODIMER_KYAT1	207454.50789043272	pc	CYSTL2	cyst__L_c --> 2amac_c + hcys__L_c
enzyme_CYSTL2_fwd	cplx_HOMOTETRAMER_CTH	330322.85364453733	pc	CYSTL2	cyst__L_c --> 2amac_c + hcys__L_c
enzyme_CYSTL2_rev	cplx_HOMODIMER_KYAT1	0	pc	CYSTL2	cyst__L_c <-- 2amac_c + hcys__L_c
enzyme_CYSTL2_rev	cplx_HOMOTETRAMER_CTH	0	pc	CYSTL2	cyst__L_c <-- 2amac_c + hcys__L_c
enzyme_CYSTRDX_fwd	cplx_COMPLEX_TXNRD1_TXNDC17	82226.31051016509	pc	CYSTRDX	cysi__L_c + trdxrd_c --> 2.0 cys__L_c + trdxox_c
