enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_5OXPRO_DLACtex_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPRO_DLACtex	5oxpro_c + lac__D_e <-- 5oxpro_e + lac__D_c
enzyme_5OXPRO_DLACtex_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPRO_DLACtex	5oxpro_c + lac__D_e <-- 5oxpro_e + lac__D_c
enzyme_5OXPRO_DLACtex_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPRO_DLACtex	5oxpro_c + lac__D_e <-- 5oxpro_e + lac__D_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e --> 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_GLYCLTtex_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPRO_GLYCLTtex	5oxpro_c + glyclt_e <-- 5oxpro_e + glyclt_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e --> 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPRO_PPAtex_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPRO_PPAtex	5oxpro_c + ppa_e <-- 5oxpro_e + ppa_c
enzyme_5OXPROt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPROt2	5oxpro_c + h_c --> 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5OXPROt2_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	5OXPROt2	5oxpro_c + h_c <-- 5oxpro_e + h_e
enzyme_5PPINSP5P1K_fwd	cplx_MONOMER_PPIP5K2	276520.0353859014	pc	5PPINSP5P1K	5ppins5p_c + atp_c --> 15ppins4p_c + adp_c
enzyme_5PPINSP5P1K_rev	cplx_MONOMER_PPIP5K2	0	pc	5PPINSP5P1K	5ppins5p_c + atp_c <-- 15ppins4p_c + adp_c
enzyme_6HOPTHPDH_fwd	cplx_MONOMER_AKR1B1	99321.10225533327	pc	6HOPTHPDH	6hopthp_c + h_c + nadph_c --> nadp_c + thbpt_c
enzyme_6HOPTHPDH_rev	cplx_MONOMER_AKR1B1	99321.10225533327	pc	6HOPTHPDH	6hopthp_c + h_c + nadph_c <-- nadp_c + thbpt_c
enzyme_6PTHPDH2_fwd	cplx_MONOMER_AKR1C3	101399.71086631354	pc	6PTHPDH2	6pthp_c + h_c + nadph_c --> 6hopthp_c + nadp_c
enzyme_6PTHPDH2_rev	cplx_MONOMER_AKR1C3	0	pc	6PTHPDH2	6pthp_c + h_c + nadph_c <-- 6hopthp_c + nadp_c
enzyme_6PTHPDH_fwd	cplx_MONOMER_AKR1B1	99321.10225533327	pc	6PTHPDH	6pthp_c + h_c + nadph_c --> 6lthp_c + nadp_c
enzyme_6PTHPDH_fwd	cplx_MONOMER_CBR1	87716.47044181285	pc	6PTHPDH	6pthp_c + h_c + nadph_c --> 6lthp_c + nadp_c
enzyme_6PTHPDH_rev	cplx_MONOMER_AKR1B1	0	pc	6PTHPDH	6pthp_c + h_c + nadph_c <-- 6lthp_c + nadp_c
enzyme_6PTHPDH_rev	cplx_MONOMER_CBR1	0	pc	6PTHPDH	6pthp_c + h_c + nadph_c <-- 6lthp_c + nadp_c
enzyme_78DHBPTt_fwd	cplx_MONOMER_SLC29A1	127893.58748395396	pc	78DHBPTt	78dhbpt_c --> 78dhbpt_e
enzyme_78DHBPTt_rev	cplx_MONOMER_SLC29A1	127893.58748395396	pc	78DHBPTt	78dhbpt_c <-- 78dhbpt_e
enzyme_A4GALTc_fwd	cplx_MONOMER_A4GALT	108847.80523545553	pc	A4GALTc	galgluside_hs_c + udpgal_c --> h_c + thcrm_hs_c + udp_c
enzyme_A4GALTc_rev	cplx_MONOMER_A4GALT	0	pc	A4GALTc	galgluside_hs_c + udpgal_c <-- h_c + thcrm_hs_c + udp_c
enzyme_AASDHPPT_fwd	cplx_MONOMER_AASDHPPT	99160.13003988973	pc	AASDHPPT	apoACP_c + coa_c --> ACP_c + h_c + pap_c
enzyme_AASDHPPT_rev	cplx_MONOMER_AASDHPPT	0	pc	AASDHPPT	apoACP_c + coa_c <-- ACP_c + h_c + pap_c
enzyme_ABO1A_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO1A	fucgalacglcgalgluside_hs_c + udpacgal_c --> acgalfucgalacglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO1A_rev	cplx_MONOMER_ABO	0	pc	ABO1A	fucgalacglcgalgluside_hs_c + udpacgal_c <-- acgalfucgalacglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO1B_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO1B	fucgalacglcgalgluside_hs_c + udpgal_c --> galfucgalacglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO1B_rev	cplx_MONOMER_ABO	0	pc	ABO1B	fucgalacglcgalgluside_hs_c + udpgal_c <-- galfucgalacglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO2A_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO2A	fuc12gal14acglcgalgluside_hs_c + udpacgal_c --> acgalfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO2A_rev	cplx_MONOMER_ABO	0	pc	ABO2A	fuc12gal14acglcgalgluside_hs_c + udpacgal_c <-- acgalfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO2B_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO2B	fuc12gal14acglcgalgluside_hs_c + udpgal_c --> galfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO2B_rev	cplx_MONOMER_ABO	0	pc	ABO2B	fuc12gal14acglcgalgluside_hs_c + udpgal_c <-- galfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO3AB_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO3AB	fucgalacgalfucgalacglcgal14acglcgalgluside_hs_c + udpacgal_c --> acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO3AB_rev	cplx_MONOMER_ABO	0	pc	ABO3AB	fucgalacgalfucgalacglcgal14acglcgalgluside_hs_c + udpacgal_c <-- acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO3A_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO3A	fucgalacgalfuc12gal14acglcgalgluside_hs_c + udpacgal_c --> acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO3A_rev	cplx_MONOMER_ABO	0	pc	ABO3A	fucgalacgalfuc12gal14acglcgalgluside_hs_c + udpacgal_c <-- acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO4A_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO4A	globoH_hs_c + udpacgal_c --> globoA_hs_c + h_c + udp_c
enzyme_ABO4A_rev	cplx_MONOMER_ABO	0	pc	ABO4A	globoH_hs_c + udpacgal_c <-- globoA_hs_c + h_c + udp_c
enzyme_ABO4B_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO4B	globoH_hs_c + udpgal_c --> globoB_hs_c + h_c + udp_c
enzyme_ABO4B_rev	cplx_MONOMER_ABO	0	pc	ABO4B	globoH_hs_c + udpgal_c <-- globoB_hs_c + h_c + udp_c
enzyme_ABO5A_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO5A	fucgalacglcgal14acglcgalgluside_hs_c + udpacgal_c --> acgalfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO5A_rev	cplx_MONOMER_ABO	0	pc	ABO5A	fucgalacglcgal14acglcgalgluside_hs_c + udpacgal_c <-- acgalfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO5B_fwd	cplx_MONOMER_ABO	109720.54529932543	pc	ABO5B	fucgalacglcgal14acglcgalgluside_hs_c + udpgal_c --> galfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABO5B_rev	cplx_MONOMER_ABO	0	pc	ABO5B	fucgalacglcgal14acglcgalgluside_hs_c + udpgal_c <-- galfucgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ABUTDx_fwd	cplx_HOMODIMER_ALDH3A2	229782.0883598056	pc	ABUTDx	4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c
enzyme_ABUTDx_fwd	cplx_HOMOTETRAMER_ALDH1A1	386493.38325647276	pc	ABUTDx	4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c
enzyme_ABUTDx_fwd	cplx_HOMOTETRAMER_ALDH9A1	380868.63778403384	pc	ABUTDx	4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c
enzyme_ABUTDx_rev	cplx_HOMODIMER_ALDH3A2	0	pc	ABUTDx	4abutn_c + h2o_c + nad_c <-- 4abut_c + 2.0 h_c + nadh_c
enzyme_ABUTDx_rev	cplx_HOMOTETRAMER_ALDH1A1	0	pc	ABUTDx	4abutn_c + h2o_c + nad_c <-- 4abut_c + 2.0 h_c + nadh_c
enzyme_ABUTDx_rev	cplx_HOMOTETRAMER_ALDH9A1	0	pc	ABUTDx	4abutn_c + h2o_c + nad_c <-- 4abut_c + 2.0 h_c + nadh_c
enzyme_AC4OACNAMDC_fwd	cplx_HOMODIMER_ESD	151447.4399828548	pc	AC4OACNAMDC	ac4oacnam_c + h2o_c --> ac_c + acnam_c + h_c
enzyme_AC4OACNAMDC_rev	cplx_HOMODIMER_ESD	0	pc	AC4OACNAMDC	ac4oacnam_c + h2o_c <-- ac_c + acnam_c + h_c
enzyme_AC9OACNAMDC_fwd	cplx_HOMODIMER_ESD	151447.4399828548	pc	AC9OACNAMDC	ac9oacnam_c + h2o_c --> ac_c + acnam_c + h_c
enzyme_AC9OACNAMDC_rev	cplx_HOMODIMER_ESD	0	pc	AC9OACNAMDC	ac9oacnam_c + h2o_c <-- ac_c + acnam_c + h_c
enzyme_ACACT1_fwd	cplx_HOMOTETRAMER_ACAT2	312647.3901826219	pc	ACACT1	aacoa_c + coa_c --> 2.0 accoa_c
enzyme_ACACT1_rev	cplx_HOMOTETRAMER_ACAT2	0	pc	ACACT1	aacoa_c + coa_c <-- 2.0 accoa_c
enzyme_ACAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACAC_ACtex	ac_e + acac_c --> ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_ACtex_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACAC_ACtex	ac_e + acac_c <-- ac_c + acac_e
enzyme_ACAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACAC_GLYCLTtex	acac_c + glyclt_e --> acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACAC_GLYCLTtex_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACAC_GLYCLTtex	acac_c + glyclt_e <-- acac_e + glyclt_c
enzyme_ACACt2_fwd	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_fwd	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_fwd	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_fwd	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_fwd	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_fwd	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACACt2	acac_c + h_c --> acac_e + h_e
enzyme_ACACt2_rev	cplx_HETEROTETRAMER_SLC16A1_BSG	350037.4325016107	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACACt2_rev	cplx_HETEROTETRAMER_SLC16A1_EMB	335439.74256934813	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACACt2_rev	cplx_HETEROTETRAMER_SLC16A7_BSG	345278.2938969389	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACACt2_rev	cplx_HETEROTETRAMER_SLC16A7_EMB	330611.89931712474	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACACt2_rev	cplx_HOMODIMER_SLC16A1	226962.42274571492	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACACt2_rev	cplx_HOMODIMER_SLC16A7	221453.9624929316	pc	ACACt2	acac_c + h_c <-- acac_e + h_e
enzyme_ACER_fwd	cplx_MONOMER_ACER2	89729.98725024595	pc	ACER	crm_hs_c + h2o_c --> FA_hs_c + sphings_c
enzyme_ACER_fwd	cplx_MONOMER_ACER3	90258.85590966642	pc	ACER	crm_hs_c + h2o_c --> FA_hs_c + sphings_c
enzyme_ACER_rev	cplx_MONOMER_ACER2	0	pc	ACER	crm_hs_c + h2o_c <-- FA_hs_c + sphings_c
enzyme_ACER_rev	cplx_MONOMER_ACER3	0	pc	ACER	crm_hs_c + h2o_c <-- FA_hs_c + sphings_c
enzyme_ACGAMK_fwd	cplx_HOMODIMER_NAGK	172311.86205510175	pc	ACGAMK	acgam_c + atp_c --> acgam6p_c + adp_c + h_c
enzyme_ACGAMK_rev	cplx_HOMODIMER_NAGK	0	pc	ACGAMK	acgam_c + atp_c <-- acgam6p_c + adp_c + h_c
enzyme_ACGAMNT2_fwd	cplx_MONOMER_GCNT2	120780.95735052187	pc	ACGAMNT2	galacglcgal14acglcgalgluside_hs_c + uacgam_c --> acglcgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ACGAMNT2_rev	cplx_MONOMER_GCNT2	0	pc	ACGAMNT2	galacglcgal14acglcgalgluside_hs_c + uacgam_c <-- acglcgalacglcgal14acglcgalgluside_hs_c + h_c + udp_c
enzyme_ACGAMPM_fwd	cplx_MONOMER_PGM3	145847.75430733457	pc	ACGAMPM	acgam6p_c --> acgam1p_c
enzyme_ACGAMPM_rev	cplx_MONOMER_PGM3	145847.75430733457	pc	ACGAMPM	acgam6p_c <-- acgam1p_c
enzyme_ACHEe_fwd	cplx_HOMODIMER_ACHE	268089.3371552744	pc	ACHEe	ach_e + h2o_e --> ac_e + chol_e + h_e
enzyme_ACHEe_rev	cplx_HOMODIMER_ACHE	0	pc	ACHEe	ach_e + h2o_e <-- ac_e + chol_e + h_e
enzyme_ACHt_fwd	cplx_HOMODIMER_VDAC1	148966.86119926395	pc	ACHt	ach_c --> ach_e
enzyme_ACHt_fwd	cplx_MONOMER_SLC22A4	150061.6894045974	pc	ACHt	ach_c --> ach_e
enzyme_ACHt_rev	cplx_HOMODIMER_VDAC1	0	pc	ACHt	ach_c <-- ach_e
enzyme_ACHt_rev	cplx_MONOMER_SLC22A4	0	pc	ACHt	ach_c <-- ach_e
enzyme_ACITL_fwd	cplx_HOMOTETRAMER_ACLY	698807.9223252191	pc	ACITL	atp_c + cit_c + coa_c --> accoa_c + adp_c + oaa_c + pi_c
enzyme_ACITL_rev	cplx_HOMOTETRAMER_ACLY	0	pc	ACITL	atp_c + cit_c + coa_c <-- accoa_c + adp_c + oaa_c + pi_c
enzyme_ACMAH_fwd	cplx_HOMOTETRAMER_APEH	518656.37409134227	pc	ACMAH	acmetala_c + h2o_c --> acmet__L_c + ala__L_c
enzyme_ACMAH_rev	cplx_HOMOTETRAMER_APEH	0	pc	ACMAH	acmetala_c + h2o_c <-- acmet__L_c + ala__L_c
enzyme_ACMDAC_fwd	cplx_HOMODIMER_ACY1	200959.6712053955	pc	ACMDAC	acmet__L_c + h2o_c --> ac_c + met__L_c
enzyme_ACMDAC_rev	cplx_HOMODIMER_ACY1	0	pc	ACMDAC	acmet__L_c + h2o_c <-- ac_c + met__L_c
enzyme_ACNAM9PL2_fwd	cplx_MONOMER_NANS	108434.96000870127	pc	ACNAM9PL2	h2o_c + man6p_c + pep_c --> kdnp_c + pi_c
enzyme_ACNAM9PL2_rev	cplx_MONOMER_NANS	0	pc	ACNAM9PL2	h2o_c + man6p_c + pep_c <-- kdnp_c + pi_c
enzyme_ACNAM9PL3_fwd	cplx_MONOMER_NANS	108434.96000870127	pc	ACNAM9PL3	acmana_c + h2o_c + pep_c --> acnam_c + pi_c
enzyme_ACNAM9PL3_rev	cplx_MONOMER_NANS	0	pc	ACNAM9PL3	acmana_c + h2o_c + pep_c <-- acnam_c + pi_c
enzyme_ACNAM9PL_fwd	cplx_MONOMER_NANS	108434.96000870127	pc	ACNAM9PL	acmanap_c + h2o_c + pep_c --> acnamp_c + pi_c
enzyme_ACNAM9PL_rev	cplx_MONOMER_NANS	0	pc	ACNAM9PL	acmanap_c + h2o_c + pep_c <-- acnamp_c + pi_c
enzyme_ACNAMPH_fwd	cplx_MONOMER_NANP	82094.56579253713	pc	ACNAMPH	acnamp_c + h2o_c --> acnam_c + pi_c
enzyme_ACNAMPH_rev	cplx_MONOMER_NANP	0	pc	ACNAMPH	acnamp_c + h2o_c <-- acnam_c + pi_c
enzyme_ACNML_fwd	cplx_HOMOTETRAMER_NPL	276834.55920935754	pc	ACNML	acnam_c --> acmana_c + pyr_c
enzyme_ACNML_rev	cplx_HOMOTETRAMER_NPL	276834.55920935754	pc	ACNML	acnam_c <-- acmana_c + pyr_c
enzyme_ACOATA_fwd	cplx_HOMODIMER_FASN	766513.107828358	pc	ACOATA	ACP_c + accoa_c --> acACP_c + coa_c
enzyme_ACOATA_rev	cplx_HOMODIMER_FASN	0	pc	ACOATA	ACP_c + accoa_c <-- acACP_c + coa_c
enzyme_ACONT_fwd	cplx_MONOMER_ACO1	211778.22348042537	pc	ACONT	cit_c --> icit_c
enzyme_ACONT_rev	cplx_MONOMER_ACO1	211778.22348042537	pc	ACONT	cit_c <-- icit_c
