model	slack	objective	relaxation	NaKt
RBC_GEM_PC_Mean_D23	0.6359349421103956	-0.27344854087626175	0.0006054885165875044	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.6669865148672874	-0.24494670862934376	0.0005334566347893468	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.6995542807232342	-0.2167051047821154	0.00046720099116808524	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.7337122726920129	-0.1883924066324974	0.0004058587994364726	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.7695381386878548	-0.15869724976215033	0.0003473723948717117	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.8071133180346141	-0.12755213116926153	0.00029160882623564013	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.8465232265935584	-0.09488625180043594	0.00023844133183808806	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.8878574509306221	-0.06062535561035695	0.00018774905138232864	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.9312099519644993	-0.025898977879254742	0.00014074707613051954	0.10184457420197252
RBC_GEM_PC_Mean_D23	0.9766792785585203	0.010223308402865158	9.62481334512756e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.0243687915418214	0.02641331607162896	7.55514867109097e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.0743868986690885	0.02641331607162896	7.203418548486916e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.126847301052959	0.02641331607162896	6.868063229944684e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.181869251629279	0.02641331607162896	6.548320386079256e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.239577826242764	0.02641331607162896	6.243463177767891e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.3001042079692824	0.026413316071628973	5.952798603900147e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.36358598532111	0.026413316071628973	5.675665926048461e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.4301674650129843	0.026413316071628973	5.4114351664782076e-05	0.10184457420197252
RBC_GEM_PC_Mean_D23	1.5	0.02641331607162896	5.1595056760828374e-05	0.10184457420197252
RBC_GEM_PC_Median_D23	0.020544633859450195	-0.8555277039363787	0.047480754188630625	0.09600455882332715
RBC_GEM_PC_Median_D23	0.02154779180974832	-0.8526914521744968	0.045135348496789435	0.09600455882332715
RBC_GEM_PC_Median_D23	0.022599932179501125	-0.8496204796416618	0.04289476803070495	0.09600455882332715
RBC_GEM_PC_Median_D23	0.023703446693177213	-0.8462936982650967	0.04075391950503374	0.09600455882332715
RBC_GEM_PC_Median_D23	0.02486084385889944	-0.8426880271801955	0.03870793634498241	0.09600455882332715
RBC_GEM_PC_Median_D23	0.026074754670782983	-0.8387781990770271	0.036752167623614704	0.09600455882332715
RBC_GEM_PC_Median_D23	0.02734793858970869	-0.8345365474522692	0.03488216748936914	0.09600455882332715
RBC_GEM_PC_Median_D23	0.028683289816126962	-0.8326465627769971	0.03319067791815576	0.09600455882332715
RBC_GEM_PC_Median_D23	0.030083843869151253	-0.8313592067531689	0.0316016161228965	0.09600455882332715
RBC_GEM_PC_Median_D23	0.03155278448689727	-0.8300089914231592	0.030086533136579892	0.09600455882332715
RBC_GEM_PC_Median_D23	0.03309345086375334	-0.8285928474787877	0.028641984874030055	0.09600455882332715
RBC_GEM_PC_Median_D23	0.034709345241033966	-0.8271075557430135	0.027264687589536925	0.09600455882332715
RBC_GEM_PC_Median_D23	0.03640414086827117	-0.8255497398521022	0.02595151041224833	0.09600455882332715
RBC_GEM_PC_Median_D23	0.03818169035324192	-0.823915858580481	0.02469946822907781	0.09600455882332715
RBC_GEM_PC_Median_D23	0.04004603441971247	-0.822202197790827	0.023505714898948274	0.09600455882332715
RBC_GEM_PC_Median_D23	0.042001411092807486	-0.820404861991094	0.0223675367829469	0.09600455882332715
RBC_GEM_PC_Median_D23	0.04405226533288477	-0.8185197654792845	0.021282346575683606	0.09600455882332715
RBC_GEM_PC_Median_D23	0.04620325913981497	-0.8165426230558351	0.020247677423831104	0.09600455882332715
RBC_GEM_PC_Median_D23	0.0484592821506349	-0.8144689402825052	0.01926117731847644	0.09600455882332715
RBC_GEM_PC_Median_D23	0.050825462754665846	-0.812294003265625	0.01832060374853638	0.09600455882332715
RBC_GEM_PC_Median_D23	0.053307179751363336	-0.8100128679404754	0.017423818603083438	0.09600455882332715
RBC_GEM_PC_Median_D23	0.05591007457739858	-0.8076203488324468	0.016568783310994272	0.09600455882332715
RBC_GEM_PC_Median_D23	0.05864006413076702	-0.8051110072694222	0.01575355420687174	0.09600455882332715
RBC_GEM_PC_Median_D23	0.061503354221075	-0.8024791390185929	0.014976278112706602	0.09600455882332715
RBC_GEM_PC_Median_D23	0.06450645367658042	-0.799718761319602	0.014235188125235033	0.09600455882332715
RBC_GEM_PC_Median_D23	0.06765618914005445	-0.7968235992845399	0.013528599599415894	0.09600455882332715
RBC_GEM_PC_Median_D23	0.07095972058709939	-0.7937870716338752	0.012854906318897227	0.09600455882332715
RBC_GEM_PC_Median_D23	0.07442455760219853	-0.7906022757358957	0.012212576844766721	0.09600455882332715
RBC_GEM_PC_Median_D23	0.07805857644949593	-0.7872619719156534	0.011600151034286526	0.09600455882332715
RBC_GEM_PC_Median_D23	0.08187003797711255	-0.783758566997742	0.011016236721697898	0.09600455882332715
RBC_GEM_PC_Median_D23	0.08586760639569851	-0.7800840970454981	0.01045950655355143	0.09600455882332715
RBC_GEM_PC_Median_D23	0.09006036897390785	-0.7762302092573878	0.009928694971368552	0.09600455882332715
RBC_GEM_PC_Median_D23	0.0944578566955691	-0.7721881429794273	0.009422595334775229	0.09600455882332715
RBC_GEM_PC_Median_D23	0.09907006592550838	-0.7679487097904715	0.008940057178568111	0.09600455882332715
RBC_GEM_PC_Median_D23	0.10390748113327644	-0.7635022726151048	0.008479983597478272	0.09600455882332715
RBC_GEM_PC_Median_D23	0.10898109872643456	-0.7588387238166501	0.008041328752687118	0.09600455882332715
RBC_GEM_PC_Median_D23	0.11430245204757736	-0.7539474622204998	0.007623095494426717	0.09600455882332715
RBC_GEM_PC_Median_D23	0.11988363759191618	-0.7488173690155342	0.007224333095259772	0.09600455882332715
RBC_GEM_PC_Median_D23	0.12573734250502036	-0.7434367824788535	0.006844135088887045	0.09600455882332715
RBC_GEM_PC_Median_D23	0.1318768734232241	-0.7377934714663573	0.0064816372095689995	0.09600455882332715
RBC_GEM_PC_Median_D23	0.13831618672225932	-0.7318746076089225	0.006136015427477747	0.09600455882332715
RBC_GEM_PC_Median_D23	0.14506992024287516	-0.7256667361509666	0.005806484075513302	0.09600455882332715
RBC_GEM_PC_Median_D23	0.15215342656556463	-0.7191557453651078	0.0054922940633257466	0.09600455882332715
RBC_GEM_PC_Median_D23	0.15958280791003376	-0.7123268344734034	0.00519273117448396	0.09600455882332715
RBC_GEM_PC_Median_D23	0.1673749527387532	-0.7051644800022344	0.004907114442919422	0.09600455882332715
RBC_GEM_PC_Median_D23	0.1755475741477943	-0.6976524004943593	0.004634794604954777	0.09600455882332715
RBC_GEM_PC_Median_D23	0.184119250132222	-0.6897735194979228	0.004375152623398358	0.09600455882332715
RBC_GEM_PC_Median_D23	0.19310946581757482	-0.6815099267482814	0.004127598280349371	0.09600455882332715
RBC_GEM_PC_Median_D23	0.20253865775343483	-0.6728428374544063	0.003891568835515141	0.09600455882332715
RBC_GEM_PC_Median_D23	0.2124282603697701	-0.6637525495973162	0.0036665277469904774	0.09600455882332715
RBC_GEM_PC_Median_D23	0.22280075470166172	-0.6542183991434664	0.003451963451591096	0.09600455882332715
RBC_GEM_PC_Median_D23	0.23367971949317032	-0.6442187130712868	0.0032473882019686748	0.09600455882332715
RBC_GEM_PC_Median_D23	0.24508988479651456	-0.6337307601040912	0.0030523369578640777	0.09600455882332715
RBC_GEM_PC_Median_D23	0.25705718818840156	-0.6227306990373609	0.0028663663289782756	0.09600455882332715
RBC_GEM_PC_Median_D23	0.26960883373130085	-0.6111935245429428	0.002689053567057966	0.09600455882332715
RBC_GEM_PC_Median_D23	0.2827733538136947	-0.5990930103269586	0.00251999560490461	0.09600455882332715
RBC_GEM_PC_Median_D23	0.2965806740098728	-0.5864016495122222	0.0023588081401225286	0.09600455882332715
RBC_GEM_PC_Median_D23	0.3110621811067213	-0.5730905921096322	0.002205124761523025	0.09600455882332715
RBC_GEM_PC_Median_D23	0.32625079445213495	-0.5591295794364037	0.002058596116198828	0.09600455882332715
RBC_GEM_PC_Median_D23	0.34218104078724765	-0.5444868753320617	0.0019188891153754377	0.09600455882332715
RBC_GEM_PC_Median_D23	0.3588891327325857	-0.5291291940158299	0.0017856861772340064	0.09600455882332715
RBC_GEM_PC_Median_D23	0.37641305110656487	-0.5130216244214262	0.0016586845049846603	0.09600455882332715
RBC_GEM_PC_Median_D23	0.3947926312634453	-0.4961275508372628	0.0015375953985491556	0.09600455882332715
RBC_GEM_PC_Median_D23	0.4140696536470236	-0.4784085696716447	0.0014221435982881177	0.09600455882332715
RBC_GEM_PC_Median_D23	0.43428793876589594	-0.45982440215376164	0.0013120666592811093	0.09600455882332715
RBC_GEM_PC_Median_D23	0.45549344680619613	-0.4403328027720268	0.0012071143547370807	0.09600455882332715
RBC_GEM_PC_Median_D23	0.47773438210824587	-0.4198894632416197	0.00110704810717908	0.09600455882332715
RBC_GEM_PC_Median_D23	0.5010613027446136	-0.3984479117829369	0.001011640446110158	0.0960045588233272
RBC_GEM_PC_Median_D23	0.5255272354486802	-0.37595940748198553	0.0009206744909276466	0.09600455882332715
RBC_GEM_PC_Median_D23	0.5511877961549514	-0.3523728294925885	0.0008339434579104115	0.09600455882332715
RBC_GEM_PC_Median_D23	0.5781013164251511	-0.3276345608285237	0.0007512501901582668	0.09600455882332715
RBC_GEM_PC_Median_D23	0.6063289760474687	-0.30168836648144404	0.0006724067094151162	0.0960045588233272
RBC_GEM_PC_Median_D23	0.6359349421103956	-0.27447526558751045	0.000597233788756961	0.0960045588233272
RBC_GEM_PC_Median_D23	0.6669865148672874	-0.2459333973521499	0.0005255605451734306	0.09600455882332717
RBC_GEM_PC_Median_D23	0.6995542807232342	-0.21807536096487093	0.00046026849547869947	0.09600455882332717
RBC_GEM_PC_Median_D23	0.7337122726920129	-0.18972482634833363	0.0003992285758976641	0.09600455882332717
RBC_GEM_PC_Median_D23	0.7695381386878548	-0.15998998552364738	0.0003410303711964612	0.09600455882332717
RBC_GEM_PC_Median_D23	0.8071133180346141	-0.12880324527947307	0.00028554158527257687	0.09600455882332717
RBC_GEM_PC_Median_D23	0.8465232265935584	-0.09609371194811805	0.00023263608107163607	0.09600455882332717
RBC_GEM_PC_Median_D23	0.8878574509306221	-0.06178703025012064	0.00018219359385277504	0.09600455882332717
RBC_GEM_PC_Median_D23	0.9312099519644993	-0.02670660132268471	0.0001350917879910676	0.09600455882332717
RBC_GEM_PC_Median_D23	0.9766792785585203	0.009359768711485278	9.0945868924124e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.0243687915418214	0.025851025759614038	7.020785513229274e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.0743868986690885	0.025851025759614038	6.693932679903323e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.126847301052959	0.025851025759614038	6.382296487856604e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.181869251629279	0.025851025759614038	6.085168525999435e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.239577826242764	0.025851025759614038	5.801873363336937e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.3001042079692824	0.025851025759614038	5.5317670135799716e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.36358598532111	0.025851025759614038	5.274235471236066e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.4301674650129843	0.025851025759614038	5.028693315852835e-05	0.09600455882332717
RBC_GEM_PC_Median_D23	1.5	0.025851025759614038	4.794582381240657e-05	0.09600455882332717
RBC_GEM_PC_Mean_D42	0.020544633859450195	-0.8545535128579963	0.04758105368763677	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.02154779180974832	-0.8517185136015747	0.04523091197818216	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.022599932179501125	-0.8486489446600702	0.042985815979894815	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.023703446693177213	-0.8453237343344414	0.04084066214272784	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.02486084385889944	-0.8417198198333301	0.03879057410505768	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.026074754670782983	-0.8378119537925909	0.036830891608744566	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.02734793858970869	-0.8335724917176999	0.034957159905437483	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.028683289816126962	-0.8321317973953238	0.03327818886636893	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.030083843869151253	-0.8308430693425384	0.031684965164905904	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.03155278448689727	-0.8294914149898357	0.03016591403002592	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.03309345086375334	-0.8280737617578517	0.028717582356161713	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.034709345241033966	-0.8265868870386339	0.027336677797156064	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.03640414086827117	-0.8250274108700112	0.026020061282104125	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.03818169035324192	-0.8233917882522696	0.024764739879620096	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.04004603441971247	-0.8216763010896592	0.0235678599943086	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.042001411092807486	-0.819877049738425	0.022426700879974646	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.04405226533288477	-0.81798994414214	0.021338668454825727	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.04620325913981497	-0.8160106945341914	0.020301289404607566	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.0484592821506349	-0.8139348016862893	0.01931220556026886	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.050825462754665846	-0.811757546680824	0.018369168537373415	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.053307179751363336	-0.8094739801838274	0.01747003462507487	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.05591007457739858	-0.8070789111941523	0.016612759913035426	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.05864006413076702	-0.8045668952432932	0.015795395645210614	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.061503354221075	-0.8019322220190251	0.015016083789939188	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.06450645367658042	-0.799168902384729	0.014273052816267062	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.06765618914005445	-0.7962706547648907	0.013564613666905173	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.07095972058709939	-0.7932308908658297	0.012889155918666012	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.07442455760219853	-0.7900427006991981	0.012245144121650961	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.07805857644949593	-0.786698836874199	0.011631114308867284	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.08187003797711255	-0.7831916981228271	0.011045670668339808	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.08586760639569851	-0.7795133120206718	0.010487482370152366	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.09006036897390785	-0.7756553168640116	0.00995528054120659	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.0944578566955691	-0.7716089426619968	0.009447855380820842	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.09907006592550838	-0.7673649912007128	0.008964053410612372	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.10390748113327644	-0.762913815133812	0.008502774852411485	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.10898109872643456	-0.758245296052174	0.008062971128246813	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.11430245204757736	-0.7533488214827473	0.007643642476718896	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.11988363759191618	-0.7482132607642875	0.00724383568034357	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.12573734250502036	-0.7428269397451477	0.006862641898698877	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.1318768734232241	-0.7371776142456078	0.006499194602449852	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.13831618672225932	-0.731252442224419	0.006152667603555004	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.14506992024287516	-0.7250379545862861	0.005822273177176352	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.15215342656556463	-0.7185200245639336	0.005507260271024076	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.15958280791003376	-0.7116838356051534	0.00520691279806531	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.1673749527387532	-0.7045138476918309	0.00492054800871564	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.1755475741477943	-0.6969937620143916	0.004647514938813511	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.184119250132222	-0.6891064839213629	0.004387192929849082	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.19310946581757482	-0.6808340840598298	0.00413899021808393	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.20253865775343483	-0.6721577576184452	0.00390234258935424	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.2124282603697701	-0.6630577815803533	0.0036767120964997903	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.22280075470166172	-0.6535134698888456	0.003461585836502941	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.23367971949317032	-0.643503126423836	0.0032564747845579946	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.24508988479651456	-0.6330039956822634	0.003060912682420491	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.25705718818840156	-0.6219922110503042	0.002874454978509425	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.26960883373130085	-0.6104427405498067	0.0026966778173530145	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.2827733538136947	-0.5983293299356243	0.0025271770760808216	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.2965806740098728	-0.5856244430144911	0.0023655674457721074	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.3110621811067213	-0.5722991990497732	0.002211481555571914	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.32625079445213495	-0.5583233071098076	0.0020645691375839907	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.34218104078724765	-0.5436649972105828	0.001924496230642175	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.3588891327325857	-0.528290948096246	0.0017909444211502022	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.37641305110656487	-0.512166211493252	0.0016636101192641771	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.3947926312634453	-0.4952541326659857	0.0015422038687724815	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.4140696536470236	-0.4775162670932508	0.0014264496891041919	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.43428793876589594	-0.45893502905392547	0.0013161381677718779	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.45549344680619613	-0.43947378048370156	0.001211023653541206	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.47773438210824587	-0.4190622737409785	0.0011108027479723032	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.5010613027446136	-0.39765410940841506	0.0010152476289997862	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.5255272354486802	-0.375200622467601	0.0009241410808198221	0.09809770658999378
RBC_GEM_PC_Mean_D42	0.5511877961549514	-0.35165077167378833	0.0008372760001154079	0.09809770658999378
RBC_GEM_PC_Mean_D42	0.5781013164251511	-0.3269510235289803	0.000754454925269288	0.09809770658999378
RBC_GEM_PC_Mean_D42	0.6063289760474687	-0.30104523058963695	0.000675489587494402	0.09809770658999384
RBC_GEM_PC_Mean_D42	0.6359349421103956	-0.27387450383236	0.0006002004828614677	0.09809770658999378
RBC_GEM_PC_Mean_D42	0.6669865148672874	-0.24537707878742296	0.0005284164642508141	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.6995542807232342	-0.2175195053020811	0.0004629539500187286	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.7337122726920129	-0.18914232058601146	0.0004017146859386541	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.7695381386878548	-0.1593795283848071	0.0003433264172262144	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.8071133180346141	-0.12816347194808683	0.00028765641572556857	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.8465232265935584	-0.0954231909666177	0.0002345781324432705	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.8878574509306221	-0.06108426026540942	0.000183970909877214	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.9312099519644993	-0.026323094572792832	0.0001371020404099548	0.09809770658999381
RBC_GEM_PC_Mean_D42	0.9766792785585203	0.009873409360971669	9.269040232495538e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.0243687915418214	0.026058154299843622	7.216277071296039e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.0743868986690885	0.026058154299843636	6.880323123924517e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.126847301052959	0.026058154299843636	6.56000952040889e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.181869251629279	0.026058154299843636	6.254608124176151e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.239577826242764	0.026058154299843636	5.9634246970684164e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.3001042079692824	0.026058154299843636	5.685797321201442e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.36358598532111	0.026058154299843636	5.421094894293523e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.4301674650129843	0.026058154299843636	5.168715695044406e-05	0.09809770658999381
RBC_GEM_PC_Mean_D42	1.5	0.026058154299843636	4.928086015302992e-05	0.09809770658999381
RBC_GEM_PC_Median_D42	0.020544633859450195	-0.8563105342518422	0.047502621875153306	0.09563726281746632
RBC_GEM_PC_Median_D42	0.02154779180974832	-0.8534738663500042	0.04515617511577525	0.09563726281746632
RBC_GEM_PC_Median_D42	0.022599932179501125	-0.8504024596527509	0.04291460204907747	0.09563726281746632
RBC_GEM_PC_Median_D42	0.023703446693177213	-0.8470752254367876	0.0407728071333376	0.09563726281746632
RBC_GEM_PC_Median_D42	0.02486084385889944	-0.8434690821781936	0.03872592164242937	0.09563726281746632
RBC_GEM_PC_Median_D42	0.026074754670782983	-0.8395587619007974	0.03676929259823888	0.09563726281746632
RBC_GEM_PC_Median_D42	0.02734793858970869	-0.8353165974302966	0.03489847219351962	0.09563726281746632
RBC_GEM_PC_Median_D42	0.028683289816126962	-0.8333792785247806	0.03320453014473733	0.09563726281746632
RBC_GEM_PC_Median_D42	0.030083843869151253	-0.8320913456214495	0.031614802753849716	0.09563726281746632
RBC_GEM_PC_Median_D42	0.03155278448689727	-0.830740525243936	0.03009908515872473	0.09563726281746632
RBC_GEM_PC_Median_D42	0.03309345086375334	-0.8293237467086672	0.02865393183159442	0.09563726281746632
RBC_GEM_PC_Median_D42	0.034709345241033966	-0.8278377893960499	0.027276057651316393	0.09563726281746632
RBC_GEM_PC_Median_D42	0.03640414086827117	-0.8262792754293617	0.025962330435639634	0.09563726281746632
RBC_GEM_PC_Median_D42	0.03818169035324192	-0.824644661996164	0.024709763821131013	0.09563726281746632
RBC_GEM_PC_Median_D42	0.04004603441971247	-0.8229302332947852	0.023515510474576586	0.09563726281746632
RBC_GEM_PC_Median_D42	0.042001411092807486	-0.8211320920875631	0.02237685562042649	0.09563726281746632
RBC_GEM_PC_Median_D42	0.04405226533288477	-0.8192461508416485	0.02129121086957017	0.09563726281746632
RBC_GEM_PC_Median_D42	0.04620325913981497	-0.8172681224372293	0.02025610833541226	0.09563726281746632
RBC_GEM_PC_Median_D42	0.0484592821506349	-0.8151935104220539	0.0192691950238755	0.09563726281746632
RBC_GEM_PC_Median_D42	0.050825462754665846	-0.8130175987901006	0.018328227484576794	0.09563726281746632
RBC_GEM_PC_Median_D42	0.053307179751363336	-0.8107354412611566	0.017431066711017865	0.09563726281746632
RBC_GEM_PC_Median_D42	0.05591007457739858	-0.8083418500369394	0.01657567327819798	0.09563726281746632
RBC_GEM_PC_Median_D42	0.05864006413076702	-0.8058313840081985	0.015760102706594777	0.09563726281746632
RBC_GEM_PC_Median_D42	0.061503354221075	-0.8031983363859905	0.014982501041975514	0.09563726281746632
RBC_GEM_PC_Median_D42	0.06450645367658042	-0.8004367217290131	0.0142411006409899	0.09563726281746632
RBC_GEM_PC_Median_D42	0.06765618914005445	-0.7975402623375056	0.01353421615296506	0.09563726281746632
RBC_GEM_PC_Median_D42	0.07095972058709939	-0.794502373982786	0.012860240688768149	0.09563726281746632
RBC_GEM_PC_Median_D42	0.07442455760219853	-0.7913161509399915	0.012217642168027114	0.09563726281746632
RBC_GEM_PC_Median_D42	0.07805857644949593	-0.7879743502899897	0.011604959836407584	0.09563726281746632
RBC_GEM_PC_Median_D42	0.08187003797711255	-0.7844693754547826	0.011020800945027255	0.09563726281746632
RBC_GEM_PC_Median_D42	0.08586760639569851	-0.7807932589289721	0.010463837584460454	0.09563726281746632
RBC_GEM_PC_Median_D42	0.09006036897390785	-0.776937644168035	0.009932803666135798	0.09563726281746632
RBC_GEM_PC_Median_D42	0.0944578566955691	-0.7728937665922345	0.00942649204426496	0.09563726281746632
RBC_GEM_PC_Median_D42	0.09907006592550838	-0.7686524336629852	0.008943751771759868	0.09563726281746632
RBC_GEM_PC_Median_D42	0.10390748113327644	-0.7642040039863836	0.008483485483901024	0.09563726281746632
RBC_GEM_PC_Median_D42	0.10898109872643456	-0.7595383653964005	0.008044646903808992	0.09563726281746632
RBC_GEM_PC_Median_D42	0.11430245204757736	-0.7546449119679163	0.007626238464048923	0.09563726281746632
RBC_GEM_PC_Median_D42	0.11988363759191618	-0.7495125199073404	0.007227309038961133	0.09563726281746632
RBC_GEM_PC_Median_D42	0.12573734250502036	-0.7441295222660161	0.006846951782563179	0.09563726281746632
RBC_GEM_PC_Median_D42	0.1318768734232241	-0.7384836824189229	0.006484302067108564	0.09563726281746632
RBC_GEM_PC_Median_D42	0.13831618672225932	-0.7325621662483933	0.006138535517615621	0.09563726281746632
RBC_GEM_PC_Median_D42	0.14506992024287516	-0.7263515129696089	0.005808866137899232	0.09563726281746632
RBC_GEM_PC_Median_D42	0.15215342656556463	-0.7198376045315555	0.005494544523844948	0.09563726281746632
RBC_GEM_PC_Median_D42	0.15958280791003376	-0.7130056335238866	0.005194856159864423	0.09563726281746632
RBC_GEM_PC_Median_D42	0.1673749527387532	-0.7058400695167302	0.0049091197946591345	0.09563726281746632
RBC_GEM_PC_Median_D42	0.1755475741477943	-0.698324623756931	0.004636685892600694	0.09563726281746632
RBC_GEM_PC_Median_D42	0.184119250132222	-0.6904422121404727	0.004376935157207014	0.09563726281746632
RBC_GEM_PC_Median_D42	0.19310946581757482	-0.6821749163769101	0.004129277123358206	0.09563726281746632
RBC_GEM_PC_Median_D42	0.20253865775343483	-0.6735039432575269	0.003893148815051759	0.09563726281746632
RBC_GEM_PC_Median_D42	0.2124282603697701	-0.6644095819346334	0.003668013465646128	0.09563726281746632
RBC_GEM_PC_Median_D42	0.22280075470166172	-0.6548711591148854	0.0034533592976832878	0.09563726281746632
RBC_GEM_PC_Median_D42	0.23367971949317032	-0.6448669920647758	0.0032486983595167054	0.09563726281746632
RBC_GEM_PC_Median_D42	0.24508988479651456	-0.6343743393214637	0.0030535654161001104	0.09563726281746632
RBC_GEM_PC_Median_D42	0.25705718818840156	-0.6233693489969039	0.0028675168914156887	0.09563726281746632
RBC_GEM_PC_Median_D42	0.26960883373130085	-0.6118270045577584	0.0026901298601374815	0.09563726281746632
