genes	uniprot	complexportal	eco	go	rnacentral	chebi	pdb	intact	reactome	pubmed	efo	rhea	orphanet	mondo	mim
ACTB	P60709	CPX-1164;CPX-1194;CPX-1195;CPX-1196;CPX-1199;CPX-1201;CPX-1202;CPX-1203;CPX-1204;CPX-1205;CPX-1206;CPX-1207;CPX-1209;CPX-1210;CPX-1211;CPX-1212;CPX-1213;CPX-1215;CPX-1216;CPX-1217;CPX-1218;CPX-1219;CPX-1220;CPX-1221;CPX-1222;CPX-1223;CPX-1224;CPX-1225;CPX-1226;CPX-1227;CPX-1228;CPX-4084;CPX-4203;CPX-4206;CPX-4207;CPX-4223;CPX-4224;CPX-4225;CPX-4226;CPX-978	ECO:0005547	GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0035060;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0045582;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0035060;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0045663;GO:0000785;GO:2000045;GO:2000781;GO:2000819;GO:0016514;GO:0006338;GO:0003690;GO:0016887;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:1902459;GO:0006357;GO:0070316;GO:0140658;GO:0016363;GO:2000045;GO:2000781;GO:2000819;GO:0016586;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0045582;GO:0006357;GO:0070316;GO:0045663;GO:0000776;GO:0140658;GO:0000776;GO:0016363;GO:2000045;GO:2000781;GO:2000819;GO:0016586;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0045582;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0071564;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0071565;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0140092;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0016887;GO:0006357;GO:0003690;GO:0030071;GO:0000785;GO:0006338;GO:0005524;GO:0016514;GO:0005546;GO:0045597;GO:0045582;GO:0008301;GO:0070316;GO:0045663;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0035060;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0045582;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0016514;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0045582;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:2000045;GO:2000781;GO:2000819;GO:0071565;GO:0006338;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0016514;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:2000045;GO:2000781;GO:2000819;GO:0035060;GO:0006338;GO:0003690;GO:0016887;GO:0000785;GO:0030071;GO:0005524;GO:0008301;GO:0005546;GO:0045597;GO:0006357;GO:0070316;GO:0045663;GO:0140658;GO:0008284;GO:0140288;GO:0006338;GO:0016887;GO:0000785;GO:0005524;GO:0045596;GO:0006357;GO:1902459;GO:0140658;GO:0010485;GO:0043998;GO:0000786;GO:0005524;GO:0000400;GO:0043138;GO:0042981;GO:0016887;GO:2000779;GO:0035267;GO:0051726;GO:0045893;GO:0001046;GO:1905168						11790558;18809673;23644491;11073988;9843504;28408647;10884406;9845365;12620226;11790558;18809673;23644491;11073988;9843504;28408647;10884406;9845365;12620226;28695822;23644491;11073988;9843504;28408647;10884406;9845365;12620226;11790558;18809673;11790558;18809673;9843504;23644491;11073988;28408647;10884406;9845365;12620226;28695822;PPR59167;11790558;23644491;9843504;28408647;30397315;12620226;29374058;30510198;27153538;15647280;12963728;14966270		13065;45948		MONDO:0015452;MONDO:0011053;MONDO:0004992;MONDO:0004992
ATP11A	P98196	CPX-6310	ECO:0000353	GO:0005886;GO:0005524;GO:0016887;GO:1990531;GO:0140346;GO:0090555				EBI-26444585		30509129;27458383;26567335;20961850;25315773		38567
ATP11B	Q9Y2G3	CPX-6311	ECO:0000353	GO:0016020;GO:0005524;GO:0016887;GO:1990531;GO:0031901;GO:0140327				EBI-26444292		27458383;26567335;20961850;30509129;25315773;31571211;25947375		38567
ATP11C	Q8NB49	CPX-6312	ECO:0000353	GO:0005886;GO:0005524;GO:0016887;GO:1990531;GO:0140346;GO:0090555				EBI-25508137		27458383;26567335;20961850;30509129;25315773;21914794		38567
ATP1A1	P05023	CPX-125;CPX-8009;CPX-8141;CPX-8142;CPX-8143;CPX-8144;CPX-8146	ECO:0000353;ECO:0005610;ECO:0005546	GO:0006883;GO:0005890;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1990573;GO:0036376;GO:0010248;GO:1901691;GO:1902600;GO:0015078;GO:0030007;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691;GO:0015078;GO:0015078;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0015078;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691				EBI-46435129;EBI-46435122;EBI-46435113	R-HSA-936770	35803952;18075585;25772291;19542013;36926029;21228272;21228272;18075585;25772291;19542013;36926029;18075585;25772291;19542013;18075585;25772291;19542013;36926029;21228272;25772291;19542013;36926029;18075585;21228272;19542013;36926029;18075585;21228272;25772291		18353
ATP1B1	P05026	CPX-125;CPX-8009;CPX-8141;CPX-8142;CPX-8143;CPX-8144;CPX-8146	ECO:0000353;ECO:0005610;ECO:0005546	GO:0006883;GO:0005890;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1990573;GO:0036376;GO:0010248;GO:1901691;GO:1902600;GO:0015078;GO:0030007;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691;GO:0015078;GO:0015078;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691;GO:0005890;GO:0006883;GO:1990573;GO:0036376;GO:0010248;GO:1902600;GO:0030007;GO:0015078;GO:0005391;GO:0005524;GO:0030955;GO:0031402;GO:1901691				EBI-46435129;EBI-46435122;EBI-46435113	R-HSA-936770	35803952;18075585;25772291;19542013;36926029;21228272;21228272;18075585;25772291;19542013;36926029;18075585;25772291;19542013;18075585;25772291;19542013;36926029;21228272;25772291;19542013;36926029;18075585;21228272;19542013;36926029;18075585;21228272;25772291		18353
ATP6AP1	Q15904	CPX-2470;CPX-6904;CPX-6905;CPX-6912	ECO:0005547	GO:0007042;GO:0033176;GO:0046961;GO:0048388;GO:0016020;GO:1902600;GO:0000139;GO:0061795;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0010008;GO:0005765;GO:0007035;GO:0007042;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0033176;GO:0046961;GO:1902600;GO:0051452					R-HSA-1222549	32001091;33065002		57720		MONDO:0019573
ATP6V0A1	Q93050	CPX-2470	ECO:0005547	GO:0007042;GO:0033176;GO:0046961;GO:0048388;GO:0016020;GO:1902600					R-HSA-1222549	32001091;33065002		57720		MONDO:0019573
ATP6V0C	P27449	CPX-2470;CPX-6904;CPX-6905;CPX-6912	ECO:0005547	GO:0007042;GO:0033176;GO:0046961;GO:0048388;GO:0016020;GO:1902600;GO:0000139;GO:0061795;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0010008;GO:0005765;GO:0007035;GO:0007042;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0033176;GO:0046961;GO:1902600;GO:0051452					R-HSA-1222549	32001091;33065002		57720		MONDO:0019573
ATP6V1A	P38606	CPX-2470;CPX-6904;CPX-6905;CPX-6912	ECO:0005547	GO:0007042;GO:0033176;GO:0046961;GO:0048388;GO:0016020;GO:1902600;GO:0000139;GO:0061795;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0010008;GO:0005765;GO:0007035;GO:0007042;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0033176;GO:0046961;GO:1902600;GO:0051452					R-HSA-1222549	32001091;33065002		57720		MONDO:0019573
ATP6V1D	Q9Y5K8	CPX-2470;CPX-6904;CPX-6905;CPX-6912	ECO:0005547	GO:0007042;GO:0033176;GO:0046961;GO:0048388;GO:0016020;GO:1902600;GO:0000139;GO:0061795;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0010008;GO:0005765;GO:0007035;GO:0007042;GO:0033176;GO:0046961;GO:1902600;GO:0005886;GO:0033176;GO:0046961;GO:1902600;GO:0051452					R-HSA-1222549	32001091;33065002		57720		MONDO:0019573
